X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-16.761,-8.165,train,1.5126689029508299E-5,29.932321368111566,0.4719493232559331
-17.108,-8.51,train,1.5016496720418178E-5,29.42039985562542,0.46948727099169985
-17.303,-8.527,train,1.4820186012693869E-5,28.50193702547234,0.46507257855179274
-16.961,-8.156,train,1.5089363541280703E-5,29.767176416866818,0.47111663357176714
-17.422,-8.48,train,1.5360156968334142E-5,31.08681321362827,0.47712806626861803
-16.495,-8.506,train,1.536731312884094E-5,31.12332005029219,0.47728599810784367
-17.004,-8.155,train,1.52611336635288E-5,30.584708855278894,0.4749377810661338
-15.424,-8.179,train,1.4650783606227093E-5,27.752166664837407,0.4612334901402886
-16.721,-8.531,train,1.536796617985491E-5,31.12665156118794,0.4773004081463642
-17.633,-8.451,train,1.5479265277672806E-5,31.670172503232248,0.47975050832818256
-17.192,-8.123,train,1.548259040550085E-5,31.686076172850587,0.47982352960393915
-17.42,-9.301,train,1.4887509806411689E-5,28.79372372176894,0.466590699369401
-17.682,-8.46,train,1.5521640069090367E-5,31.88172626756655,0.4806803109023261
-17.426,-9.344,train,1.5042089064761235E-5,29.550239740814074,0.470060108159309
-16.817,-8.564,train,1.5336409464431234E-5,30.96627752661652,0.4766036322084646
-17.078,-8.648,train,1.4792061395265635E-5,28.375115715383753,0.46443710247265835
-17.15,-8.655,train,1.4883476308827532E-5,28.77449063459393,0.466499867292235
-17.193,-8.646,train,1.4670891654821018E-5,27.8484616781683,0.4616906268439187
-17.744,-8.083,train,1.6495294186362446E-5,36.60990877983452,0.5015927519626788
-17.502,-8.57,train,1.506034079276224E-5,29.63425421552283,0.47046826134377484
-16.493,-8.257,train,1.526357577444168E-5,30.59726749783779,0.47499190802841484
-17.821,-8.101,train,1.631193009221684E-5,35.75701964783421,0.49771981466871207
-16.81,-8.357,train,1.5712419424269792E-5,32.81708498836789,0.48484591894455353
-16.88,-8.367,train,1.559389702189802E-5,32.237245132026615,0.4822619672411561
-17.219,-8.563,train,1.4901721607341121E-5,28.861490418162482,0.4669106178411808
-17.385,-8.583,train,1.4853430233541803E-5,28.64381813200183,0.465822759795125
-17.413,-8.592,train,1.4675596706403296E-5,27.870993601279665,0.461797535553634
-17.507,-8.628,train,1.4868995815337809E-5,28.71024958723414,0.46617364733512934
-17.698,-8.684,train,1.4800101443289167E-5,28.411397421857586,0.4646188444767855
-14.534,-7.812,train,1.2434884550468484E-5,18.18082145477966,0.4084034042167425
-14.409,-7.828,train,1.2755931123933643E-5,19.568855803002695,0.41636708731660543
-15.477,-8.429,train,1.4411058665377989E-5,26.614602760781096,0.45575358495769136
152.180436,-32.727822,train,4.6304153441779035E-6,2.932531857865816,0.1775518804411692
-15.721,-8.457,train,1.4865870146707506E-5,28.696909725068615,0.4661032053669081
-15.795,-8.452,train,1.4977398301768702E-5,29.21500074089163,0.4686109295669091
-16.37,-8.453,train,1.5475705710130148E-5,31.653147537844408,0.4796723272925746
-119.197301,33.828602,train,4.4478971628820754E-6,2.7939243884418192,0.1711905391111994
-119.140657,33.731588,train,4.343105966740936E-6,2.709864213853218,0.16751602152647094
-16.628,-8.478,train,1.5340779935427123E-5,30.988191198257223,0.4767001880983802
-16.995,-8.415,train,1.5706083806903845E-5,32.78602672740785,0.484708120584297
-17.055,-8.411,train,1.5592576899323118E-5,32.23088086904901,0.48223311388645984
-17.242,-8.458,train,1.5345736321354135E-5,31.01324692016868,0.47680966692829185
-17.274,-8.464,train,1.5305361914921365E-5,30.810604189384087,0.47591719225293894
-114.963,27.703,train,1.4309885998433114E-5,26.175279325703514,0.4534241723928417
139.809462,-16.4902,train,7.91340098131105E-5,88.05139281131922,0.9645839117961749
139.851163,-16.681799,train,9.970417349305208E-5,90.92524413755477,0.9851379566411743
-15.525,-8.185,train,1.4885391787124345E-5,28.7836242860455,0.4665430047051121
-15.809,-8.26,train,1.5103783962241728E-5,29.830978923669036,0.4714384924934977
-31.909,-9.251,train,1.6329812056243096E-5,35.8419918318382,0.49809883040372116
-31.959,-9.256,train,1.6088112236876903E-5,34.67063710818368,0.49295162025906636
-31.989,-9.249,train,1.6142050758349254E-5,34.94051224766621,0.49410484507029107
-32.238,-9.273,train,1.6089767102763432E-5,34.6794312194531,0.492987040941108
-16.445,-8.382,train,1.5390321205921002E-5,31.240694739011726,0.47779344833585735
-32.46,-9.27,train,1.6752178103873824E-5,37.742851894766396,0.5069683711462785
-16.931,-8.433,train,1.5610074041282794E-5,32.32049647067195,0.4826154108879639
-32.561,-9.27,train,1.6638284268143034E-5,37.22520925909329,0.5045921911337505
-32.781,-9.311,train,1.621658754018257E-5,35.3050897112977,0.49569415268909056
-32.89,-9.352,train,1.627637118425751E-5,35.5838085959092,0.4969652780063769
-31.761,-7.747,train,1.5499431020127862E-5,31.76778093914634,0.48019319956642714
-33.428,-9.529,train,1.3738440900557086E-5,23.762260727303797,0.44007870989583386
-32.12,-10.181,train,1.4332831417139789E-5,26.27328302490352,0.45395334332147674
-33.856,-9.713,train,1.5157390307072197E-5,30.078153705023205,0.4726332514984849
-32.217,-10.208,train,1.4421849333021886E-5,26.662580352002575,0.45600144405766085
-32.43,-10.27,train,1.4630154886016817E-5,27.65259282748031,0.4607641130642972
-32.428,-7.897,train,1.5640619391236088E-5,32.4798642482204,0.4832821232523813
-32.559,-10.25,train,1.4297831515432434E-5,26.123979631910338,0.4531459645293776
-34.174,-9.907,train,1.206371583274306E-5,16.80853602777701,0.3990608900887044
-32.548,-7.884,train,1.5558064753483014E-5,32.06449906767393,0.4814782258848006
-30.78,-6.805,train,1.6664805645228825E-5,37.35818210120063,0.5051465304900169
-32.694,-7.885,train,1.5027212323975117E-5,29.478437165074844,0.46972719522159734
-32.965,-10.408,train,1.5384657023719512E-5,31.21179916375625,0.47766856878140374
-33.224,-10.446,train,1.5988381904259986E-5,34.16730269842418,0.490812421813441
-32.881,-7.948,train,1.536099152772857E-5,31.091070681507833,0.47714648691294825
-34.558,-10.195,train,1.2510778808409758E-5,18.513835317365473,0.41029574328441
-33.279,-10.463,train,1.5913711195876914E-5,33.78598580679236,0.4892048417052134
-34.59,-10.21,train,1.3365494919443434E-5,22.188946916442116,0.4311937396560731
-32.923,-7.941,train,1.5089360221843396E-5,29.767161730165096,0.47111655946049025
-33.352,-10.444,train,1.6073500727271302E-5,34.592990186864114,0.49263876870252366
-33.003,-7.958,train,1.403427022630266E-5,25.03116213539277,0.44702765894223806
146.408389,-18.313556,train,3.7500679634257804E-5,76.05349982986246,0.7946554568823043
-33.614,-10.478,train,1.5669242080162392E-5,32.614186773102645,0.48390609001167717
-34.77,-10.303,train,1.4636719835519645E-5,27.68428625803141,0.46091353346128106
-31.351,-6.926,train,1.6037987771186486E-5,34.410171908191515,0.4918775848487462
-34.841,-10.365,train,1.4635167577631013E-5,27.67679246427571,0.4608782073021942
-33.153,-8.014,train,1.3581729358886027E-5,23.06530915451285,0.43636228659684717
-31.535,-6.992,train,1.608864553001032E-5,34.67347107750571,0.492963035113797
-31.563,-7.962,train,1.531191958396497E-5,30.843484537128102,0.47606225275730796
-33.929,-10.685,train,1.5314232407807835E-5,30.855081104706965,0.4761134045583525
-31.661,-8.059,train,1.535576126175417E-5,31.0643887107143,0.477031032207771
-34.974,-10.388,train,1.5735728995954393E-5,32.93135242568795,0.48535258017030625
-31.602,-7.007,train,1.600579356056848E-5,34.249571526810406,0.49118654805797557
-33.375,-8.064,train,1.358665488229058E-5,23.08595027111658,0.4364794702863606
-35.302,-10.368,train,1.537670645991624E-5,31.171239713772366,0.4774932304552224
-31.757,-7.103,train,1.5696889211830453E-5,32.74151985559283,0.48450807448863853
-35.104,-10.427,train,1.5928935403865026E-5,33.86893587916094,0.4895330139276777
-33.493,-7.979,train,1.334513268787232E-5,22.105767588056366,0.4307045961473629
-34.33,-10.892,train,1.4929160523383405E-5,28.992328494352694,0.4675277460081805
-31.742,-7.145,train,1.5697936358173597E-5,32.74634264781922,0.48453086108896304
-33.494,-8.111,train,1.3404076046739382E-5,22.350565407844357,0.4321193869854162
-31.729,-7.185,train,1.5557772795056802E-5,32.06309154670711,0.4814718351532511
-33.723,-8.143,train,1.5355311252217933E-5,31.062093006946757,0.477021097350144
-32.143,-8.241,train,1.5214994922297655E-5,30.361398012310683,0.47391411240587844
-31.959,-7.251,train,1.5575056343435393E-5,32.14641490558217,0.48185002226370177
-33.764,-8.147,train,1.6076691422845265E-5,34.60994583996728,0.49270710214295055
-35.44,-9.825,train,1.4349962284795886E-5,26.347329832545025,0.45434808408259497
-33.947,-8.189,train,1.7097945161245933E-5,39.18339601174083,0.5141125543827215
-32.227,-7.307,train,1.589592100763641E-5,33.698334853131364,0.48882109002520413
-35.262,-11.279,train,1.1891447033858837E-5,16.226630437709176,0.3946748047325618
-35.486,-10.242,train,1.4966298334889687E-5,29.163821200574116,0.468361874179143
-32.28,-7.362,train,1.588600138877433E-5,33.65244874792493,0.4886069890067387
-35.559,-11.145,train,1.500249234919266E-5,29.34455008924117,0.46917354703042435
-35.606,-11.135,train,1.490744026520973E-5,28.888758922237702,0.46703929504446684
-35.69,-10.226,train,1.1788904131259462E-5,15.897196891915337,0.39204880567863554
-34.207,-8.075,train,1.0912197442492142E-5,13.391446801765387,0.3691272422365842
-35.751,-11.064,train,1.4461379119348199E-5,26.840239177167863,0.4569084701732994
-33.19,-8.325,train,1.4226612610205018E-5,25.84211354810085,0.45149939676508477
-35.727,-10.164,train,1.4355371503347071E-5,26.370710747837304,0.45447266757917937
-34.57,-7.957,train,1.4480299023853034E-5,26.926188766238294,0.4573420593510762
-32.504,-7.506,train,1.5609181403594117E-5,32.315839209097994,0.4825959143824423
-35.968,-10.988,train,1.493307677056534E-5,29.010643771372667,0.4676157679744066
-32.66,-7.607,train,1.5040533851802647E-5,29.54308094468426,0.4700253152598841
-35.885,-10.27,train,1.6857090556302777E-5,38.167091298805296,0.5091470858168924
-36.013,-10.929,train,1.419118416262769E-5,25.703559852071738,0.4506784520303666
-36.045,-10.911,train,1.3823149409450259E-5,24.128631574830823,0.442077363984164
-32.768,-7.66,train,1.4373046296134294E-5,26.447108628428783,0.45487954980839507
-33.534,-8.527,train,1.4218312632987442E-5,25.810975862694995,0.4513071805674166
-35.89,-10.248,train,1.7231379462635848E-5,39.74573392237735,0.5168417864725188
-36.162,-10.782,train,1.2266984232093801E-5,17.515510508638858,0.4041953911728611
-36.256,-10.75,train,1.556497082881556E-5,32.097793005975674,0.4816293712698956
-36.456,-10.703,train,1.3674971054727166E-5,23.456507254115003,0.4385764805161041
-32.957,-7.834,train,1.5157176542476461E-5,30.077066314202565,0.4726284925569776
-33.973,-8.739,train,1.5568444441892523E-5,32.114539168434035,0.48170537761902654
-34.014,-8.765,train,1.548871195422919E-5,31.715354773121827,0.4799579347160112
-33.006,-7.857,train,1.3928844837736654E-5,24.569311179299515,0.4445611921668584
-36.595,-10.654,train,1.4678094371768406E-5,27.882954618705398,0.4618542791587761
-34.16,-8.63,train,1.5170004278657861E-5,30.142319227226857,0.47291399444533233
-33.108,-7.892,train,1.3178085697294948E-5,21.358859083810703,0.4266758640036248
-36.58,-10.596,train,1.3908594704575715E-5,24.48555267319648,0.44408617464411804
-33.309,-7.914,train,1.2427511799133301E-5,18.147531010296465,0.4082192495517706
-34.427,-8.328,train,1.1550925461279776E-5,15.154215229280487,0.38591047972147874
-36.677,-10.687,train,1.5700719194900315E-5,32.75972849790135,0.4845914125703603
-34.657,-8.048,train,1.7612804999224554E-5,41.34865682604666,0.5245591203111446
-36.828,-10.73,train,1.5147591917859255E-5,30.028310659450018,0.4724150703927903
-34.61,-7.991,train,1.7713603635555123E-5,41.784458327235356,0.5265778928950271
-33.754,-7.982,train,1.60031697215837E-5,34.2371740756244,0.4911301869264393
-36.94,-10.864,train,1.4865060749919078E-5,28.693455346862883,0.46608496279376654
-37.027,-10.988,train,1.5238391101681472E-5,30.470792683687023,0.47443344673583754
-37.062,-11.032,train,1.5236642623938939E-5,30.462617239956856,0.47439465280906346
-37.098,-11.049,train,1.4487738783127377E-5,26.959986201751214,0.4575124621546254
-34.001,-8.122,train,1.504038353775997E-5,29.542389034562866,0.47002195234446376
-37.183,-11.224,train,1.3489864089312156E-5,22.69508101234525,0.43417223846190667
-37.262,-11.362,train,1.3091656638140074E-5,20.991962317154105,0.424580244608298
-37.297,-11.432,train,1.2955320779219185E-5,20.420608970760036,0.4212589675495607
-34.442,-7.905,train,1.0856620176139378E-5,13.234986678363805,0.36764537804663466
-37.5,-11.712,train,1.3691749243668194E-5,23.53171625838134,0.438973984767123
-37.52,-11.782,train,1.371734649582984E-5,23.65896002448923,0.4395798856865868
-34.761,-7.612,train,1.646026258828248E-5,36.458005995828444,0.500855144418784
-34.645,-7.853,train,1.6820887724881917E-5,38.032876853640204,0.5083963524795729
-34.66,-7.813,train,1.6022061110602608E-5,34.330668308054,0.4915358423675207
-37.644,-12.133,train,1.4543365587804602E-5,27.21619777555672,0.45878486300374355
-37.573,-12.31,train,1.1321587024268103E-5,14.524270765283434,0.3799363809427785
-34.845,-7.72,train,1.716694678118919E-5,39.50152337346574,0.5155258157444879
-37.925,-12.622,train,1.4306356841002353E-5,26.160260457160103,0.45334273690719906
-38.013,-12.716,train,1.4066103877680631E-5,25.183715196698984,0.44777026412093757
-33.603,-9.508,train,1.308792724941967E-5,20.976651943927447,0.42448964704980197
-34.823,-7.776,train,1.781242187037268E-5,42.153689213958984,0.5285486812504472
-38.079,-12.659,train,1.4175216334014883E-5,25.635550503301065,0.4503080453889452
-34.052,-9.636,train,1.317340419422721E-5,21.337536199995025,0.4265625487595346
-34.267,-9.787,train,1.2435213147940782E-5,18.182305182551225,0.4084116105048239
-34.406,-9.886,train,1.22972170694072E-5,17.637223170471035,0.4049553070966966
-34.64,-9.85,train,1.624210858079363E-5,35.42192872408055,0.49623717583985416
-34.801,-9.484,train,1.3240742515302929E-5,21.65001044609637,0.42819031148063846
-35.158,-9.058,train,1.5108458322956034E-5,29.85166042333375,0.4715427806028537
-38.093,-12.683,train,1.458053001476769E-5,27.405828878139843,0.45963329420276955
-34.816,-7.325,train,1.455847497740274E-5,27.290577149683674,0.4591299576680158
-38.104,-12.763,train,1.4352110040360226E-5,26.35661333448586,0.4543975539488141
-31.644,-8.588,train,1.5553785416319047E-5,32.0438685386616,0.48138454680455967
-31.733,-8.55,train,1.5382295596565237E-5,31.199752447457342,0.47761649702268094
-37.775,-12.658,train,1.1925037573725693E-5,16.336757820081576,0.395532548837889
-32.123,-8.375,train,1.527446898714846E-5,30.653286233097102,0.475233277320287
-32.308,-8.261,train,1.5331829434865476E-5,30.943313122069934,0.47650242746767957
-32.385,-8.208,train,1.5336922536535174E-5,30.96885008541495,0.47661496832469186
-33.288,-7.99,train,1.273940974900971E-5,19.490826812616422,0.4159598971290219
-33.566,-7.977,train,1.3961329781740275E-5,24.703548552056624,0.4453223600974716
-34.16,-7.967,train,1.185676333975172E-5,16.11853743618282,0.39378786939385424
-34.732,-7.751,train,1.8129433543816053E-5,43.37448791106174,0.5348158195392595
-34.84,-8.022,train,1.6560782005633216E-5,36.8897474050231,0.5029687081134278
-34.903,-8.201,train,1.5933350957663753E-5,33.89299430685962,0.48962815592209796
-34.923,-8.231,train,1.5757682990860782E-5,33.04019078778778,0.48582932063397977
150.733087,-34.992956,train,6.4851869569822735E-6,4.734807347406261,0.23949136515743663
-37.994,-12.709,train,1.3986553109791635E-5,24.813263136673523,0.44591265867792707
-37.866,-12.601,train,1.3414553210884409E-5,22.395156428167667,0.432370497350281
-79.996317,27.846233,train,2.7527985751278414E-5,66.92976009700966,0.6871637649221773
-74.61096,35.19198,train,2.8841002213724176E-5,68.80897428909286,0.7040318833176753
151.966072,-32.716315,train,5.372020804208384E-6,3.5732161956188864,0.20290088787586114
153.624181,-28.641374,train,9.532139160312249E-6,9.809738062260033,0.3312820149213279
34.499234,31.605218,train,7.275454698885566E-5,86.6601235179394,0.953638428027857
-113.594,26.715,train,2.8688881188858698E-5,68.58854905751096,0.7021251530713872
149.112,-20.5479,train,3.1855034204394755E-5,72.06892986760222,0.7393922514441746
148.6838,-20.6107,train,3.475336566123568E-5,74.33164187446472,0.7694044566597521
3.64527,43.39175,train,1.4794150280880768E-5,28.384542068873664,0.4644843268108034
-113.244,28.824,train,6.13590867904874E-5,84.05967416605512,0.9249974114374669
-113.156,28.734,train,6.400009734822667E-5,84.67765651479104,0.9329100578292833
-113.084,28.595,train,5.5431089075689335E-5,82.66182513957261,0.9036710332528712
-112.917,28.431,train,6.704963697517478E-5,85.41446760513331,0.9410140150927624
-112.83,28.397,train,8.629964398444376E-5,89.16645848116629,0.9738284288653027
151.367732,-23.815088,train,2.1618997632550472E-5,54.85914017766589,0.5985336138965898
-112.724,28.247,train,9.05921615149468E-5,89.67228941518916,0.9781660083606956
-112.722,28.166,train,8.197286949374455E-5,88.4876968242842,0.9685837388290924
-112.647,28.05,train,9.549852260576463E-5,90.43668767211118,0.9822506434305022
-111.793,27.379,train,1.1105260162179154E-4,92.56406916049784,0.9907950234870226
-111.432,27.375,train,1.181834528572001E-4,93.48878051099904,0.9931877656417851
-111.365,27.366,train,1.1887151296264173E-4,93.57962057115355,0.9933827877528305
-111.135,27.249,train,1.0699949340531426E-4,91.9459904100824,0.9890772965844911
-111.459,27.151,train,1.3346388493943367E-4,94.82268448561328,0.996426065874445
-110.124,26.889,train,1.3585112323066543E-4,95.00379148060243,0.9967686780584372
-110.065,26.904,train,1.4240435173543516E-4,95.25520189020551,0.9975496002318925
-109.972,26.928,train,1.778858777543755E-4,96.78351484412586,0.9994520534955439
-109.928,26.894,train,1.7228570301658472E-4,96.49460518373363,0.999305921352419
-109.886,26.811,train,1.6228142320534513E-4,96.13931663760697,0.9989411811912515
130.905,-12.338333,train,5.604535189135162E-5,82.81170178229196,0.9061368023395651
-109.265,25.493,train,1.1663716117729703E-4,93.33308524556581,0.992728258339474
-108.266,24.611,train,9.247579064596212E-5,90.01136165872933,0.9798349306820937
-107.822,24.3,train,1.0136256148422023E-4,91.13650437596804,0.9861428298148872
-106.986,23.91,train,1.1120608543399761E-4,92.58623498018166,0.9908544717219294
-106.708,23.578,train,8.42485303287977E-5,88.87235529411821,0.9714613263871825
-106.25,22.097,train,7.849201805857203E-5,87.93888741697816,0.9636109670444903
-106.129,22.055,train,8.193081668294273E-5,88.48067843705084,0.9685279181702829
-105.454,21.58,train,1.220582832578743E-4,93.9609018497243,0.9942157031730569
-105.41,21.553,train,1.232218357199292E-4,94.06685644461933,0.994492954809813
-105.259,21.517,train,1.221271631941428E-4,93.96796120773922,0.9942324978611874
-105.396,20.934,train,9.14979789030949E-5,89.81170237812988,0.9789851457676793
146.7719,-19.192,train,3.5513565711214605E-5,74.82832946607715,0.7766870956266462
153.5059,-27.51,train,9.05653778870327E-6,8.778159727050674,0.3177203506291122
139.4652,-16.6695,train,1.0714278935328335E-4,91.9821755611834,0.9891431701309285
139.2741,-16.2724,train,7.906457048564478E-5,88.0416285395831,0.9644799430827975
139.6289,-16.5349,train,1.0306480343482198E-4,91.35717499967073,0.9871036567715169
139.5487,-16.3931,train,8.068151748537676E-5,88.27217714137821,0.9668235864381823
139.8247,-16.705,train,9.665479679359138E-5,90.57971866975086,0.9830962088165675
139.717,-16.452,train,8.133980685584958E-5,88.38204208561136,0.9677328416129859
138.115,-16.6517,train,1.3152067794246046E-4,94.66795065240271,0.9961205314845986
143.2333,-12.25,train,2.8359722137853137E-5,68.14694499383135,0.6979572239545837
45.26804,-12.78178,train,2.119613767611815E-5,53.678039922732204,0.5913027923627144
-104.376,18.522,train,3.261654119039988E-5,72.7346206572429,0.747636655668849
-104.384,18.495,train,3.174652352649987E-5,71.96725084800326,0.738195745792072
-104.367,18.366,train,2.989371287270219E-5,70.03611897493465,0.716896583295518
-104.333,18.345,train,3.0283921737394643E-5,70.51845836220373,0.7215217788676601
-104.273,18.263,train,2.981430293196741E-5,69.94076661548372,0.7159459609877488
-103.268,18.089,train,3.5110403962816385E-5,74.57583486733348,0.7728539621667374
153.553635,-28.45574,train,1.0551154139014965E-5,12.355928671081816,0.35943833622696675
151.325401,-33.588704,train,6.3544938035958694E-6,4.587585981430184,0.23528394918263018
151.160547,-34.042641,train,4.7578810864314295E-6,3.032176632846397,0.18196549047340393
-1.42846,43.63236,train,1.031122892181749E-5,11.722436839610157,0.3529175808037872
151.496369,-33.29789,train,5.732529680885472E-6,3.9364880840373155,0.21493981206628
-122.3367208,37.1328534,train,1.157284746465304E-6,0.6513513696224698,0.04767984033800954
34.571317,31.697583,train,7.430490625292246E-5,87.01680009641201,0.9565755107487482
153.17881,-30.24129,train,9.059360091520926E-6,8.783856696517852,0.3178016336886349
-149.523,-17.5141,train,1.620485713329379E-5,35.25136959599414,0.4954443630039854
-77.27125,25.914067,train,2.6514074797862156E-5,65.3313586143188,0.6734831964286959
153.293589,-29.758959,train,9.698723987515613E-6,10.199038728366927,0.3359681218070666
-85.0093,24.9825,train,3.8686202924773294E-5,76.75303263157453,0.8046792270101449
-149.621,-17.6292,train,1.8102346109934753E-5,43.261348775807086,0.5342835875001297
-25.6,37.63,train,7.5303539240324906E-6,6.123106744984123,0.27231632309833653
151.508634,-33.081495,train,5.595204353116542E-6,3.8040234456312696,0.21037552536748572
34.895573,32.5131,train,5.4266274732521806E-5,82.32966492385682,0.8988159712256375
-87.876,21.581,train,1.5613782734271927E-5,32.33984626238137,0.4826964062707273
-0.63175,56.4169,train,1.146332637821282E-6,0.6455632813102856,0.047239446730408474
-77.442083,26.020733,train,3.438484148687388E-5,74.07919150733045,0.7657890319908448
-113.478,23.573,train,1.9195269242874962E-5,47.281317200600704,0.5552822213229769
-113.529,23.537,train,1.7919233023267138E-5,42.57583406022453,0.5306696516299796
-113.671,23.503,train,1.7742564267819312E-5,41.886211075099595,0.5271563231654002
-113.64,23.442,train,1.8711420605611356E-5,45.51058343824241,0.546105305309857
-113.92,23.237,train,1.7481239090823014E-5,40.792174387103536,0.5219111911496718
-113.986,23.13,train,1.679808810342518E-5,37.939930162128796,0.507922970595392
-113.622,22.637,train,1.96217307561114E-5,48.666747597368804,0.5632167444635705
-113.583,22.638,train,2.0597736186355444E-5,51.95394485367749,0.580847139594285
-113.407,22.622,train,2.2750931274692274E-5,57.899329565495165,0.6172660920631483
-112.598,22.828,train,3.457244129223503E-5,74.20633362452257,0.7676365171479299
-112.517,22.873,train,3.626715079719283E-5,75.32444959669783,0.7836793369172241
-112.511,22.92,train,3.5946563058470404E-5,75.1021573123494,0.7807318841524911
-112.648,22.96,train,3.44896847316565E-5,74.15024697612101,0.7668233327752948
-112.489,23.06,train,3.937233433817088E-5,77.04997783970744,0.8102554640527302
-112.538,23.121,train,3.569092879950321E-5,74.93200573847646,0.7783528544573228
-113.091,23.315,train,2.3807282294637703E-5,60.30245018812991,0.633958453745561
-113.578,22.952,train,2.0308488864746183E-5,51.01214989755349,0.575697749238701
-113.552,23.171,train,2.0634820031291626E-5,52.07121217107791,0.5815027973215106
148.9405,-20.2644,train,2.978305446429442E-5,69.90574445001351,0.7155710086560739
-114.375,23.823,train,1.4554079197885554E-5,27.267606379837105,0.4590295818701742
-114.42,23.844,train,1.3539374252933737E-5,22.892087887166827,0.435353605182744
-114.459,23.95,train,1.3628085396877926E-5,23.259589318506862,0.4374641845518292
-114.146,24.496,train,1.3747202379552404E-5,23.80064036750889,0.44028576406513786
148.8478,-20.3302,train,3.04368065234696E-5,70.70529592829487,0.7233132701256404
-114.614,24.352,train,1.3081913257644593E-5,20.951962520120606,0.4243435198754236
-114.649,24.314,train,1.2964591679290247E-5,20.457380188507862,0.42148542211461104
-114.618,24.248,train,1.3198518856851331E-5,21.45192617805455,0.4271701841902381
-114.76,24.453,train,1.1847767340368021E-5,16.090501075000816,0.39355761051147997
-114.653,24.443,train,1.3006315349868177E-5,20.634926868451878,0.42250348425685014
-114.67,24.443,train,1.243342750766597E-5,18.174242417955885,0.40836701512474904
-114.622,24.584,train,1.279440851331303E-5,19.750904531665597,0.4173143111036435
-114.622,24.543,train,1.2777037405798904E-5,19.66871729458085,0.41688686536464614
-114.856,24.291,train,1.1680409873507178E-5,15.557223647401905,0.38925799566945185
-114.822,24.261,train,1.1999706905687114E-5,16.586598272712553,0.3974349003987535
-114.805,24.249,train,1.2268011104761037E-5,17.519644536960328,0.40422121799227306
-114.894,24.241,train,1.1882072547324689E-5,16.197414507476513,0.39443520735358917
-80.3888,29.5428,train,2.6243658169086488E-5,64.90922315313837,0.6697345022668777
55.5049,-21.38053,train,1.4938637423101701E-5,29.036282734423484,0.46774072476353223
153.260283,-24.789083,train,1.3789011424903354E-5,23.983784802226513,0.4412727552977348
146.85,-19.116667,train,3.5442899545177784E-5,74.78702208498595,0.7760199307505861
152.185278,-22.016667,train,2.0126654863517326E-5,50.41094136254899,0.5724282728468355
153.199323,-30.102287,train,8.960764278255233E-6,8.574045896494967,0.31495630037181244
151.568195,-33.240026,train,5.451871060468783E-6,3.6576430784172196,0.2055832460355943
153.568153,-28.209254,train,9.546970354983441E-6,9.844659656673581,0.33170056080876376
151.771416,-32.93929,train,6.005126472923413E-6,4.231950432395794,0.22392210382195277
139.5958,-17.1347,train,1.1418254396378007E-4,93.02348778355176,0.9919343375374408
149.7897,-21.604,train,2.836799566237737E-5,68.15753822299901,0.6980626973820653
149.6631,-21.7212,train,3.0769237467635457E-5,71.0411500094799,0.7271689939640336
45.26811,-12.86056,train,2.1935841584111047E-5,55.766871808494344,0.6038676175876991
-65.474752,18.092544,train,2.19604885977057E-5,55.83263023001405,0.6042795620072621
-65.582535,18.110274,train,2.202401338044019E-5,56.002115144521625,0.6053393265176937
153.554035,-28.532462,train,1.1049116176110365E-5,13.77504226012162,0.37276312643198617
-65.29956,18.143947,train,1.8717920713524245E-5,45.53836753351098,0.5462298358799496
-53.935,5.745,train,3.0009282813642568E-5,70.19453501930083,0.71827439833604
149.926839,-37.098565,train,5.409358312754792E-6,3.6126937077229107,0.20415626823304023
146.838933,-19.179723,train,3.495049385891796E-5,74.4699238523618,0.7713154262683217
153.386445,-29.91372,train,8.948016345992053E-6,8.546634365560017,0.3145875480427962
-77.421833,25.990883,train,3.024970450932507E-5,70.47824577119034,0.7211192383093475
-65.387362,18.107534,train,1.9506485172516023E-5,48.25971189151181,0.5610866100356715
-65.503364,18.081527,train,2.2042353188914713E-5,56.051465865522566,0.6056447556299056
-65.420018,18.081871,train,2.0708022978280356E-5,52.29970769638065,0.5827940467800421
-65.583571,18.124292,train,2.1789903598872224E-5,55.34531964260772,0.6014196422473113
-77.414333,25.949967,train,2.8730023391637807E-5,68.653238061211,0.702642050264934
153.57084,-28.331103,train,8.902816692182501E-6,8.451100170643162,0.31327848252405244
114.601833,10.440667,train,2.743111648666898E-5,66.78960905129442,0.6858818735745424
115.1964,10.3314,train,2.6474780201894207E-5,65.27130215177641,0.6729411225216195
115.684125,10.43375,train,2.350088653657982E-5,59.66817034460585,0.6291932147304133
116.215,10.505,train,2.7515880242291617E-5,66.91224577241707,0.6870038566377533
116.695333,10.591,train,2.8848411085587577E-5,68.81772210160649,0.7041244359948593
116.89,10.785,train,2.7353882514967392E-5,66.67850812781424,0.6848560576696225
117.796,10.83,train,2.2498671765114076E-5,57.27749332463252,0.6131685934163146
118.2432,11.1322,train,2.4852656821240604E-5,62.44476965833314,0.6497605520572078
118.7448,11.3252,train,2.476648965186096E-5,62.270855130935836,0.6484842399687464
119.12,11.547,train,2.542324918121013E-5,63.531847700722246,0.658096038201637
119.481833,11.621,train,2.498762819603501E-5,62.70346284478005,0.6517504461351792
119.768833,11.713833,train,2.1923233261292006E-5,55.73170172671686,0.6036567192609135
